ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2017-11-22,47707780,4973975333,104.0,105.0,104.0,104.0,0.0,18015
2017-11-23,31314350,3290078818,104.0,106.0,104.0,106.0,2.0,10905
2017-11-24,23221843,2437422515,105.0,106.0,104.5,104.5,-1.5,8823
2017-11-27,36176591,3747390501,104.5,105.0,103.0,103.0,-1.5,14430
2017-11-28,38065613,3912811639,103.0,103.5,102.0,102.5,-0.5,16899
2017-11-29,29979541,3083270813,103.0,103.5,102.5,103.0,0.5,12219
2017-11-30,78888259,7954419659,102.0,102.5,100.0,100.0,-3.0,26508
2017-12-01,81553414,8098927195,100.0,100.5,98.0,99.1,-0.9,37934
2017-12-04,43293887,4268583255,98.5,99.3,98.0,99.0,-0.1,19305
2017-12-05,93683366,9042519496,97.8,97.9,95.5,95.6,-3.4,44379
2017-12-06,98881764,9246060750,93.5,94.5,93.0,93.0,-2.6,43361
2017-12-07,40330653,3777300282,93.6,94.3,93.0,93.6,0.6,20584
2017-12-08,45334781,4229170616,93.2,94.3,92.5,93.6,0.0,21491
2017-12-11,72637921,7004102745,95.7,97.3,95.6,96.0,2.4,30075
2017-12-12,50860573,4817222975,96.0,96.0,94.0,94.1,-1.9,20671
2017-12-13,36948878,3460214466,93.5,94.1,93.3,93.7,-0.4,14740
2017-12-14,32612585,3092263108,94.1,95.5,94.1,94.9,1.2,12895
2017-12-15,51848401,4857630447,94.5,94.6,93.5,93.5,-1.4,15831
2017-12-18,21578455,2028845153,94.5,94.5,93.6,93.6,0.1,8113
2017-12-19,68473899,6315134208,93.1,93.5,91.2,91.2,-2.4,35215
2017-12-20,40554087,3718354391,90.5,92.7,90.5,92.7,1.5,18986
2017-12-21,20805116,1927319135,93.0,93.1,92.3,92.3,-0.4,9053
2017-12-22,17238420,1599175929,92.9,92.9,92.4,92.9,0.6,6168
2017-12-25,12571283,1164228065,93.0,93.2,92.1,92.1,-0.8,6636
2017-12-26,26648261,2428142618,92.0,92.1,90.5,91.2,-0.9,13474
2017-12-27,21235232,1951241831,91.7,92.2,91.5,92.2,1.0,9529
2017-12-28,40309166,3790829291,93.2,94.7,92.9,94.3,2.1,18686
2017-12-29,37907190,3600566871,94.7,95.3,94.6,95.2,0.9,15777
2018-01-02,28602316,2717808150,95.4,95.7,94.3,95.0,-0.2,13347
2018-01-03,58507086,5524486037,95.0,95.3,94.0,94.0,-1.0,24224
2018-01-04,53756400,4991911000,93.6,93.9,92.5,92.6,-1.4,27277
2018-01-05,59252732,5464513791,92.3,93.0,91.6,93.0,0.4,24457
2018-01-08,50081699,4603246988,92.3,92.6,91.7,91.8,-1.2,27073
2018-01-09,37896431,3486758152,92.5,92.6,91.8,91.8,0.0,15686
2018-01-10,56026125,5095360964,91.2,91.5,90.6,90.8,-1.0,27107
2018-01-11,66709480,6098320187,91.2,92.5,90.9,91.4,0.6,27221
2018-01-12,48985693,4502608788,91.6,92.4,91.5,91.8,0.4,20294
2018-01-15,42031735,3907221469,92.7,93.3,92.4,93.3,1.5,17154
2018-01-16,40639740,3794403900,93.6,93.7,93.0,93.4,0.1,16850
2018-01-17,37263455,3468798922,92.8,93.5,92.6,93.4,0.0,17251
2018-01-18,56382825,5319182705,94.1,94.8,93.8,93.8,0.4,24836
2018-01-19,101433926,9732794022,94.0,96.9,94.0,96.9,3.1,48573
2018-01-22,61170194,5923959151,97.2,97.4,96.1,96.6,-0.3,27450
2018-01-23,50229901,4827590551,96.0,96.9,95.5,96.9,0.3,21943
2018-01-24,42324664,4066850522,96.8,96.8,95.8,95.9,-1.0,18752
2018-01-25,56900448,5450068563,95.2,96.5,95.2,95.4,-0.5,20393
2018-01-26,45822009,4377351726,95.2,96.1,95.0,95.4,0.0,17664
2018-01-29,46205080,4384712966,95.4,95.7,94.5,94.7,-0.7,17826
2018-01-30,38358773,3607754561,94.2,94.9,93.6,93.6,-1.1,16613
2018-01-31,56868154,5261949172,92.1,93.0,92.1,92.2,-1.4,25346
2018-02-01,40795169,3825133269,92.6,94.8,92.6,93.5,1.3,18327
2018-02-02,47972940,4542738388,93.8,95.4,93.7,95.2,1.7,21046
2018-02-05,61248936,5692109488,92.5,93.5,92.5,92.8,-2.4,23317
2018-02-06,143785639,12905089773,90.6,91.2,88.1,89.2,-3.6,70723
2018-02-07,72117501,6523943797,91.3,91.3,90.0,90.0,0.8,28842
2018-02-08,40492147,3623003430,90.0,90.4,89.0,89.0,-1.0,19770
2018-02-09,67539890,5875929519,86.1,88.0,86.1,87.5,-1.5,34053
2018-02-12,63847761,5609624325,87.7,88.6,87.6,87.6,0.1,28595
2018-02-21,61995455,5482551405,88.2,89.0,88.2,88.2,0.6,23961
2018-02-22,45588322,4004702580,87.8,88.4,87.6,87.9,-0.3,19113
2018-02-23,53746088,4772559540,88.1,89.7,88.1,88.9,1.0,15390
2018-02-26,41008502,3657402773,89.0,89.8,88.8,88.8,-0.1,14047
2018-02-27,41590606,3692299392,89.5,89.7,88.1,88.1,-0.7,14413
2018-03-01,42073991,3698227165,87.8,88.3,87.5,87.9,-0.2,16467
2018-03-02,28180553,2461227316,87.2,87.8,87.0,87.8,-0.1,13846
2018-03-05,31341174,2738562304,87.7,88.1,87.0,87.0,-0.8,15273
2018-03-06,35392520,3124639407,88.3,88.8,87.8,88.2,1.2,14546
2018-03-07,44181640,3940688349,88.6,90.1,88.3,88.5,0.3,21638
2018-03-08,33448190,2990943927,89.4,89.9,88.6,89.4,0.9,14864
2018-03-09,87372802,8001130684,91.0,92.3,90.3,91.9,2.5,38336
2018-03-12,88739231,8336163178,93.9,94.5,93.2,94.3,2.4,35226
2018-03-13,86118224,8235473275,95.0,96.5,94.8,95.2,0.9,35406
2018-03-14,49836069,4670636869,94.1,94.4,93.3,93.3,-1.9,22895
2018-03-15,41628707,3886535793,92.8,94.7,92.3,93.4,0.1,16211
2018-03-16,71628333,6668268394,94.1,94.1,92.8,92.8,-0.6,17413
2018-03-19,29752391,2763669263,92.6,93.5,92.4,92.9,0.1,11077
2018-03-20,27906678,2584515023,92.7,92.9,92.4,92.6,-0.3,11074
2018-03-21,28202714,2608174566,92.2,92.9,92.2,92.4,-0.2,11232
2018-03-22,25353175,2354104044,93.0,93.4,92.4,92.8,0.4,9287
2018-03-23,58645094,5331385445,91.0,91.6,90.4,90.4,-2.4,28472
2018-03-26,32305086,2905271284,89.7,90.3,89.7,90.2,-0.2,15108
2018-03-27,30083466,2740851377,91.0,91.5,90.7,91.2,1.0,11166
2018-03-28,23082576,2088647728,90.9,90.9,90.1,90.1,-1.1,10705
2018-03-29,30403437,2739496880,90.0,90.6,89.7,90.0,-0.1,12989
2018-03-30,34489126,3160650158,90.9,92.3,90.9,91.4,1.4,14874
2018-03-31,136508837,12140468093,90.1,90.5,88.0,88.5,-2.9,80522
2018-04-02,54717977,4835468263,88.5,89.4,87.5,88.1,-0.4,28316
2018-04-03,59828974,5215608752,87.1,87.5,86.9,87.2,-0.9,28728
2018-04-09,57130701,4977483453,86.6,88.0,86.5,87.4,0.2,22915
2018-04-10,35830562,3121816992,86.8,87.5,86.8,87.0,-0.4,16517
2018-04-11,40026593,3516992083,87.7,88.9,87.3,87.3,0.3,18662
2018-04-12,39294009,3419821772,87.1,87.5,86.8,86.8,-0.5,18312
2018-04-13,26216377,2282486666,87.0,87.3,86.9,87.0,0.2,11908
2018-04-16,25624781,2238279729,87.1,88.0,86.8,87.6,0.6,11878
2018-04-17,42604364,3696248140,87.2,87.3,86.5,86.5,-1.1,21400
2018-04-18,74089445,6329366825,86.6,87.0,84.8,84.8,-1.7,39722
2018-04-19,69794542,5878505222,84.0,85.6,82.9,85.0,0.2,34019
2018-04-20,31409315,2637811293,83.8,84.4,83.5,84.0,-1.0,16108
2018-04-23,45407993,3778169892,83.6,83.9,83.0,83.0,-1.0,22082
2018-04-24,71954115,5840550115,82.3,82.4,80.4,80.6,-2.4,36171
2018-04-25,50379006,4033772174,79.9,80.6,79.5,80.4,-0.2,25573
2018-04-26,38295547,3103084707,81.5,82.0,80.5,80.6,0.2,18802
2018-04-27,27812644,2256543608,81.4,81.5,80.8,81.5,0.9,11933
2018-04-30,29947188,2472563480,82.2,83.0,81.5,82.9,1.4,14061
2018-05-02,37067440,3061708777,83.3,83.6,81.7,81.8,-1.1,15385
2018-05-03,50884094,4091084793,80.3,80.8,80.1,80.1,-1.7,22674
2018-05-04,25106884,2021661181,80.1,80.9,80.1,80.4,0.3,11211
2018-05-07,26861389,2185074538,81.5,82.0,80.6,81.6,1.2,10779
2018-05-08,28772741,2360714977,81.3,82.6,81.3,82.6,1.0,10786
2018-05-09,31879336,2618012413,81.8,83.1,81.8,81.8,-0.8,13923
2018-05-10,25511727,2106731741,82.3,83.0,82.1,82.9,1.1,9888
2018-05-11,47533565,4011773225,84.1,85.0,83.6,85.0,2.1,21773
2018-05-14,128444838,11415306682,90.4,90.4,87.7,89.0,4.0,57441
2018-05-15,72738571,6340052428,89.0,89.0,86.0,86.0,-3.0,33289
2018-05-16,55360314,4698013770,85.6,85.9,84.1,84.6,-1.4,24444
2018-05-17,28341526,2405685630,84.8,85.6,84.2,84.2,-0.4,11902
2018-05-18,23937515,2018466012,84.4,85.0,83.9,83.9,-0.3,10451
2018-05-21,23998899,2039788315,84.4,85.5,84.4,85.0,1.1,10939
2018-05-22,25590386,2160920330,85.1,85.4,84.0,84.0,-1.0,11123
2018-05-23,20057024,1685766153,84.5,84.7,83.6,83.6,-0.4,8695
2018-05-24,22938112,1927730551,83.5,84.4,83.5,84.1,0.5,8619
2018-05-25,50653047,4349587642,84.5,87.0,84.3,86.5,2.4,22684
2018-05-28,65484504,5793767906,88.2,88.9,87.8,88.8,2.3,29929
2018-05-29,42302564,3728378098,88.9,89.0,87.5,87.6,-1.2,15469
2018-05-30,39291912,3426672151,86.5,88.1,86.5,87.4,-0.2,15707
2018-05-31,83601154,7225946419,87.4,88.0,85.7,85.7,-1.7,17536
2018-06-01,21701048,1877229476,86.2,87.0,86.1,86.6,0.9,9366
2018-06-04,35011435,3070032201,87.5,88.0,87.4,87.8,1.2,12044
2018-06-05,32115417,2825673673,88.0,88.5,87.5,88.1,0.3,12232
2018-06-06,46432108,4121446312,88.0,89.2,88.0,89.1,1.0,18661
2018-06-07,90021834,8117164569,89.9,91.2,89.3,91.2,2.1,36960
2018-06-08,100334529,8998037006,91.3,91.9,88.0,88.3,-2.9,39523
2018-06-11,40059515,3511608470,88.1,88.4,87.1,87.4,-0.9,15490
2018-06-12,45276716,3966911526,87.3,88.2,87.1,87.7,0.3,14070
2018-06-13,28052487,2462466403,88.0,88.4,87.3,87.8,0.1,10128
2018-06-14,63053102,5435297672,86.8,87.3,85.5,85.5,-2.3,28714
2018-06-15,55144936,4679517838,84.8,85.2,84.5,85.0,-0.5,18047
2018-06-19,66100691,5509852111,83.6,84.2,83.0,83.0,-2.0,29666
2018-06-20,47643520,3931979024,82.3,83.4,81.8,83.0,0.0,19911
2018-06-21,30789193,2553597039,83.0,83.5,82.7,82.7,-0.3,12525
2018-06-22,33349299,2739176147,82.0,82.4,81.8,82.3,-0.4,14116
2018-06-25,35870279,2935164491,82.1,82.2,81.5,81.5,-0.8,16314
2018-06-26,41777199,3373263287,80.9,81.6,80.3,81.0,-0.5,19449
2018-06-27,32923720,2670249405,81.1,81.5,80.9,80.9,-0.1,14529
2018-06-28,28261700,2280230820,80.9,81.1,80.3,80.5,-0.4,12196
2018-06-29,39735409,3266758929,81.1,83.2,81.0,83.2,2.7,16329
2018-07-02,34168444,2801225646,83.3,83.3,81.0,81.0,-2.2,14831
2018-07-03,23992573,1941693913,81.1,81.7,80.5,80.7,-0.3,11205
2018-07-04,17452796,1417689247,80.8,81.6,80.8,81.6,0.9,6839
2018-07-05,17474083,1419788710,81.7,81.8,81.0,81.2,-0.4,6781
2018-07-06,39278906,3165975950,80.9,81.2,80.2,80.5,-0.7,13882
2018-07-09,23838042,1934894382,81.4,81.6,80.7,80.8,0.3,8044
2018-07-10,31352455,2529597690,81.2,81.3,80.3,80.5,-0.3,11414
2018-07-11,37731076,3069033804,80.6,82.0,80.6,81.6,1.1,13630
2018-07-12,26209664,2128826251,80.8,81.8,80.8,81.2,-0.4,8518
2018-07-13,36224415,2981263603,81.7,82.9,81.7,82.9,1.7,13728
2018-07-16,24798091,2060074853,83.0,83.4,82.8,82.8,-0.1,10146
2018-07-17,23732878,1967617066,82.9,83.5,82.5,82.9,0.1,9329
2018-07-18,46690209,3921547547,83.8,84.4,83.4,84.1,1.2,18817
2018-07-19,38913244,3304596972,84.5,85.2,84.3,85.2,1.1,18253
2018-07-20,38980756,3317339303,85.5,85.8,84.2,85.3,0.1,18147
2018-07-23,35744652,3051215034,85.6,85.7,84.9,85.5,0.2,16113
2018-07-24,64869538,5538047893,85.1,86.0,85.0,85.2,-0.3,23288
2018-07-25,37942818,3142501721,82.8,83.2,82.4,82.7,0.0,15765
2018-07-26,26804047,2217911757,82.5,83.5,82.2,83.5,0.8,12476
2018-07-27,23752787,1978245859,83.3,83.7,83.0,83.2,-0.3,8695
2018-07-30,37142208,3115512572,83.4,84.3,83.1,84.2,1.0,13057
2018-07-31,25939040,2172008222,83.6,84.0,83.4,83.8,-0.4,9112
2018-08-01,30518200,2563028560,83.9,84.3,83.5,84.1,0.3,9816
2018-08-02,30535677,2554483656,84.5,84.5,82.6,82.8,-1.3,12008
2018-08-03,23113163,1930053935,83.6,83.8,83.0,83.8,1.0,10151
2018-08-06,23111196,1952682416,83.6,84.9,83.6,84.6,0.8,9553
2018-08-07,31057339,2635379676,85.2,85.2,84.4,84.4,-0.2,11580
2018-08-08,32682750,2774938551,85.0,85.1,84.4,85.0,0.6,12555
2018-08-09,26007558,2220494242,85.6,85.6,85.0,85.2,0.2,11045
2018-08-10,33324361,2857489450,85.4,86.0,85.3,85.9,0.7,14176
2018-08-13,35247586,2978768364,85.9,86.0,83.5,83.8,-2.1,17044
2018-08-14,74063113,6052300499,83.1,83.1,80.8,81.3,-2.5,33316
2018-08-15,47184896,3807510462,81.0,81.5,80.3,81.1,-0.2,22096
2018-08-16,26187636,2124582015,81.0,81.8,80.3,81.2,0.1,12030
2018-08-17,23859139,1945395682,82.0,82.1,81.1,81.1,-0.1,8697
2018-08-20,21233292,1723822723,81.1,81.6,81.0,81.0,-0.1,9120
2018-08-21,21770474,1766062240,81.2,81.3,81.0,81.0,0.0,8477
2018-08-22,17172617,1399072074,81.2,81.9,81.2,81.7,0.7,7857
2018-08-23,21287074,1734125085,82.1,82.1,81.0,81.8,0.1,9352
2018-08-24,21486869,1739721400,81.5,81.6,80.5,81.1,-0.7,9776
2018-08-27,19918539,1612991811,81.1,81.3,80.8,81.0,-0.1,8684
2018-08-28,23085678,1875100803,81.3,81.5,81.0,81.2,0.2,8671
2018-08-29,21820117,1773227509,81.2,81.4,81.1,81.4,0.2,8145
2018-08-30,26893060,2183760280,81.6,81.6,80.9,80.9,-0.5,10184
2018-08-31,43337037,3488411600,80.7,80.8,80.3,80.5,-0.4,14089
2018-09-03,24454766,1963318505,80.7,80.7,80.1,80.1,-0.4,11320
2018-09-04,17486736,1402957618,80.2,80.5,80.1,80.1,0.0,7291
2018-09-05,28331808,2272292062,80.5,80.5,80.1,80.1,0.0,8274
2018-09-06,44505565,3533952933,80.0,80.1,79.1,79.3,-0.8,19769
2018-09-07,66871228,5219532566,79.1,79.1,77.5,77.7,-1.6,33653
2018-09-10,86398522,6529307947,77.4,77.5,74.8,75.1,-2.6,37768
2018-09-11,50323730,3862305230,75.4,77.7,75.4,77.7,2.6,19968
2018-09-12,43943268,3398573056,78.0,78.3,76.6,77.0,-0.7,15310
2018-09-13,36880996,2810232167,77.0,77.0,75.8,76.0,-1.0,15776
2018-09-14,33519896,2596809922,76.7,78.0,76.7,77.9,1.9,13608
2018-09-17,15468567,1202724926,78.0,78.0,77.5,77.8,-0.1,6309
2018-09-18,34636912,2644862329,77.1,77.2,75.8,75.8,-2.0,15729
2018-09-19,30577641,2329728500,76.2,76.5,75.8,76.4,0.6,11990
2018-09-20,26602524,2013268919,76.2,76.3,75.2,75.6,-0.8,11220
2018-09-21,53479279,4041692097,75.8,76.2,75.1,75.8,0.2,14660
2018-09-25,20826641,1580166880,75.5,76.3,75.2,76.1,0.3,9364
2018-09-26,32305972,2500468333,76.8,77.9,76.5,77.3,1.2,13653
2018-09-27,30732370,2400029461,77.5,78.7,77.3,78.7,1.4,14489
2018-09-28,38218400,3017084198,78.9,79.5,78.1,79.2,0.5,14128
2018-10-01,27677022,2213853060,79.9,80.4,79.6,79.9,0.7,12848
2018-10-02,39883714,3144463376,80.3,80.4,78.1,78.1,-1.8,15971
2018-10-03,29803905,2315818630,78.1,78.2,77.6,77.8,-0.3,6859
2018-10-04,30305034,2322411767,77.7,77.8,76.2,76.2,-1.6,15126
2018-10-05,33643388,2548528188,76.2,76.5,75.2,75.6,-0.6,15199
2018-10-08,19798390,1496082274,75.4,76.1,75.3,75.5,-0.1,9651
2018-10-09,21977940,1662200828,75.7,76.0,75.3,75.3,-0.2,9751
2018-10-11,108003464,7625976678,72.2,72.3,70.0,70.1,-5.2,46731
2018-10-12,52966494,3748639182,70.0,72.0,69.7,71.9,1.8,21325
2018-10-15,41594483,2940268543,71.2,71.2,70.2,70.5,-1.4,18490
2018-10-16,55483183,3891573947,70.1,70.5,70.0,70.4,-0.1,28189
2018-10-17,89222440,6194723900,70.7,71.0,68.1,68.1,-2.3,34412
2018-10-26,94812656,7361023903,79.8,79.8,75.5,76.2,0.0,45357
2018-10-29,38484156,2951213295,78.2,78.2,75.5,75.5,-0.7,18229
2018-10-30,25361205,1926689281,75.5,76.5,75.3,76.4,0.9,12188
2018-10-31,38572406,3025383578,78.1,78.8,77.7,78.8,2.4,16847
2018-11-01,27825014,2210830961,79.0,80.0,78.7,79.9,1.1,14064
2018-11-02,36586756,2936829536,79.7,81.6,78.7,81.0,1.1,15057
2018-11-05,22500657,1803389760,81.0,81.0,79.5,80.0,-1.0,9822
2018-11-06,27208925,2126849941,79.5,79.6,77.1,77.3,-2.7,12329
2018-11-07,23857091,1858258498,78.4,78.4,77.4,77.9,0.6,8606
2018-11-08,30437462,2350023974,78.2,78.4,76.6,76.6,-1.3,13422
2018-11-09,29900195,2272315726,76.5,76.6,75.5,76.1,-0.5,12313
2018-11-12,22024466,1679299499,75.9,76.9,75.8,76.2,0.1,7775
2018-11-13,31659718,2355103546,74.4,74.8,73.8,74.4,-1.8,12266
2018-11-14,35175438,2598272789,74.6,74.7,73.0,73.3,-1.1,15801
2018-11-15,37827181,2781986697,73.3,75.4,72.5,74.5,1.2,15743
2018-11-16,23952773,1779188408,74.9,75.0,73.8,74.3,-0.2,9336
2018-11-19,29570164,2170532689,73.7,73.8,73.1,73.4,-0.9,12196
2018-11-20,41385804,2960763006,72.0,72.7,71.0,71.0,-2.4,21043
2018-11-21,43288083,3021077277,69.0,70.9,68.9,70.6,-0.4,20770
2018-11-22,34033087,2380220840,70.6,71.0,69.4,69.5,-1.1,16757
2018-11-23,23607145,1653629295,69.9,70.4,69.6,70.0,0.5,10747
2018-11-26,25629931,1820699986,71.3,71.5,70.6,71.0,1.0,11579
2018-11-27,24442315,1723970365,71.0,71.0,70.1,70.7,-0.3,10507
2018-11-28,48699161,3524192489,71.0,73.4,71.0,73.1,2.4,19916
2018-11-29,44209607,3248333815,74.4,74.5,72.4,72.4,-0.7,16789
2018-11-30,79512359,5770124397,72.6,73.9,71.9,71.9,-0.5,16857
2018-12-03,44756298,3300697952,73.1,74.3,73.1,74.0,2.1,16213
2018-12-04,23375621,1721144064,74.0,74.0,73.1,73.4,-0.6,9063
2018-12-05,23898867,1721015724,72.3,72.5,71.5,71.6,-1.8,12344
2018-12-06,74371497,5173756905,70.3,71.0,68.8,69.0,-2.6,33077
2018-12-07,29788587,2065631101,69.2,69.6,69.1,69.1,0.1,16282
2018-12-10,34179628,2322581768,68.2,68.4,67.6,67.7,-1.4,18329
2018-12-11,27863901,1913157049,68.5,69.2,68.4,68.4,0.7,13419
2018-12-12,52213235,3699121588,70.5,71.7,70.1,71.2,2.8,22460
2018-12-13,46486838,3364791174,71.2,73.0,71.2,73.0,1.8,22336
2018-12-14,31646440,2267067945,72.6,72.6,71.1,71.5,-1.5,15433
2018-12-17,17849612,1275940487,71.6,72.2,71.1,71.1,-0.4,8056
2018-12-18,22953185,1618690443,70.5,70.8,70.1,70.8,-0.3,9991
2018-12-19,17964150,1281356965,70.9,71.8,70.8,71.8,1.0,8760
2018-12-20,25245106,1805594510,71.1,72.2,70.9,71.5,-0.3,11527
2018-12-21,33136429,2353447421,70.6,71.4,70.2,71.4,-0.1,9316
2018-12-22,6222257,441961791,71.0,71.3,70.8,70.9,-0.5,4435
2018-12-24,11791597,838847036,70.8,71.4,70.7,71.4,0.5,5306
2018-12-25,10943586,769819521,70.0,70.9,70.0,70.7,-0.7,6482
2018-12-26,9507306,671527729,70.9,71.2,70.2,70.2,-0.5,5070
2018-12-27,17074054,1217597624,71.8,71.8,70.8,70.8,0.6,7161
2018-12-28,16169241,1145754397,70.9,71.1,70.7,70.8,0.0,5604
2019-01-02,16775306,1182131473,71.4,71.4,69.9,70.1,-0.7,7968
2019-01-03,36659461,2526323765,69.0,69.4,68.5,68.9,-1.2,17345
2019-01-04,37313571,2520135828,68.2,68.2,67.0,67.6,-1.3,18110
2019-01-07,24084557,1661796863,68.7,69.4,68.3,69.3,1.7,11167
2019-01-08,18303188,1258685500,69.6,69.6,68.2,68.6,-0.7,8027
2019-01-09,31946504,2226173028,68.9,70.2,68.8,69.9,1.3,12390
2019-01-10,19041006,1318925953,69.8,69.8,68.9,69.3,-0.6,6868
2019-01-11,23895923,1666289347,69.8,70.2,69.4,69.4,0.1,8299
2019-01-14,14186528,978121932,69.3,69.7,68.6,68.7,-0.7,5838
2019-01-15,34095247,2391707840,69.5,70.6,69.5,70.3,1.6,13090
2019-01-16,16978789,1190557739,69.8,70.5,69.8,70.2,-0.1,7213
2019-01-17,14229333,1001981116,70.7,70.9,70.0,70.4,0.2,6079
2019-01-18,13989609,987788089,70.5,70.8,70.3,70.8,0.4,5758
2019-01-21,13812012,982801352,71.3,71.4,70.9,71.2,0.4,6076
2019-01-22,9804658,692841394,71.2,71.2,70.3,70.7,-0.5,4294
2019-01-23,14218510,995321209,70.5,70.5,69.6,69.7,-1.0,6712
2019-01-24,21008129,1467646630,69.5,70.1,69.5,70.0,0.3,6872
2019-01-25,37127222,2619546538,70.2,70.9,70.2,70.7,0.7,9069
2019-01-28,25776596,1824318059,70.8,71.0,70.6,70.8,0.1,6705
2019-01-29,25436535,1781646390,69.9,70.6,69.8,69.9,-0.9,7599
2019-01-30,32866799,2303214538,69.9,70.5,69.8,70.0,0.1,7053
2019-04-01,171442589,13641328837,77.0,80.8,76.7,80.8,7.3,66838
2019-04-02,102552317,8433290573,81.8,83.6,81.3,82.0,1.2,44503
2019-04-03,42366852,3454135060,82.3,82.7,80.7,81.9,-0.1,21665
2019-04-08,50206746,4147309372,82.5,83.1,82.0,82.4,0.5,20339
2019-04-09,28246484,2328939888,82.8,82.9,82.0,82.5,0.1,11999
2019-04-10,34543224,2864109342,82.9,83.4,82.4,83.0,0.5,13695
2019-04-11,46823031,3932810310,83.6,84.7,83.3,83.8,0.8,19623
2019-04-12,60490750,5210724455,85.6,86.7,85.6,86.5,2.7,28080
2019-04-15,73767290,6541107310,87.8,89.8,87.2,89.3,2.8,32992
2019-04-16,82925870,7493403350,91.4,91.4,89.5,89.9,0.6,34763
2019-04-17,91422037,8363112050,91.0,92.7,90.1,91.8,1.9,44910
2019-04-18,161976542,15205017590,94.0,97.2,90.5,91.6,-0.2,75202
2019-04-19,85815908,7722931247,92.6,92.9,88.6,88.9,-2.7,44291
2019-04-22,42019217,3713703322,88.8,89.7,87.7,87.8,-1.1,23843
2019-04-23,66167792,5800876996,88.2,88.5,86.8,88.3,0.5,28446
2019-04-24,56834676,4979883410,89.0,89.1,86.1,86.9,-1.4,21783
2019-04-25,32202088,2786502667,86.0,87.2,85.8,86.8,-0.1,14711
2019-04-26,31649333,2759566093,87.4,87.8,86.5,87.4,0.6,13980
2019-04-29,33405276,2937313949,87.5,88.8,87.4,87.8,0.4,15147
2019-04-30,35517579,3085461156,88.0,88.0,86.1,86.9,-0.9,15610
2019-05-02,33606728,2916166643,86.5,87.3,86.3,86.9,0.0,10464
2019-05-03,33772491,2951238446,87.3,88.3,86.7,88.2,1.3,12243
2019-05-06,48477706,4139406310,85.7,86.2,84.8,84.9,-3.3,22863
2019-05-07,31286229,2707565265,85.3,87.3,85.3,86.6,1.7,13893
2019-05-08,24225963,2080351855,85.8,86.3,85.3,85.9,-0.7,10311
2019-05-09,37492080,3184908365,85.5,86.0,84.3,84.3,-1.6,15730
2019-05-10,26540533,2236652077,85.0,85.6,83.1,83.7,-0.6,13452
2019-05-13,36817422,3018294124,83.5,83.5,81.1,81.2,-2.5,18630
2019-05-14,58917717,4688254090,79.1,80.5,78.8,79.7,-1.5,24201
2019-05-15,73605827,5732804818,78.1,78.4,77.5,77.8,-1.9,28764
2019-05-16,62956947,4865352171,78.1,78.3,75.9,75.9,-1.9,25086
2019-05-17,50083428,3774307349,76.6,77.1,74.6,74.7,-1.2,21472
2019-05-20,31140335,2340545371,75.3,76.1,74.7,75.0,0.3,13575
2019-05-21,36661660,2749432998,75.3,75.4,74.6,75.0,0.0,14041
2019-05-22,30618177,2278642427,75.1,75.3,74.0,74.0,-1.0,14527
2019-05-23,63692307,4585352752,72.7,72.8,71.5,71.5,-2.5,28490
2019-05-24,40844359,2925562799,71.5,72.2,71.1,71.4,-0.1,18744
2019-05-27,25409320,1816209346,71.6,71.9,71.1,71.4,0.0,11329
2019-05-28,138134091,9842471605,71.3,72.0,71.2,71.2,-0.2,14561
2019-05-29,43871336,3112658057,70.2,72.3,70.1,72.2,1.0,19856
2019-05-30,44881687,3272062100,72.2,73.7,71.7,73.4,1.2,18144
2019-05-31,52374507,3879770343,73.0,74.9,72.8,73.9,0.5,22956
2019-06-03,30691063,2240945696,73.3,73.7,72.2,73.4,-0.5,13292
2019-06-04,39322197,2846060314,73.1,73.4,71.8,71.8,-1.6,17958
2019-06-05,48348800,3473387525,72.5,72.8,71.0,71.0,-0.8,20283
2019-06-06,38757260,2760665454,71.0,72.0,71.0,71.1,0.1,15184
2019-06-10,35654410,2562142098,72.0,72.3,71.2,72.1,1.0,13300
2019-06-11,28059014,2031363362,72.1,72.8,71.9,72.4,0.3,11952
2019-06-12,40554559,2954223835,72.5,73.9,72.0,73.7,1.3,16870
2019-06-13,42030922,3106369148,73.6,74.4,73.2,74.2,0.5,16684
2019-06-14,40758143,3057620636,74.2,75.5,74.2,75.1,0.9,19770
2019-06-17,33119409,2519346493,75.6,76.5,75.2,76.4,1.3,16702
2019-06-18,36656969,2790370844,77.2,77.5,75.1,75.9,-0.5,17471
2019-06-19,49543345,3812397346,77.4,77.4,76.4,77.2,1.3,19591
2019-06-20,26823796,2077861695,77.3,77.8,76.8,77.7,0.5,12705
2019-06-21,58532183,4537934418,78.2,78.8,76.6,76.8,-0.9,22404
2019-06-24,28060800,2141301281,76.4,77.2,75.3,77.1,0.3,13163
2019-06-25,21534885,1650467278,77.0,77.4,76.1,76.4,-0.7,11060
2019-06-26,17961718,1370947546,76.1,76.7,76.1,76.3,-0.1,7367
2019-06-27,32381055,2508603582,76.8,77.9,76.7,77.4,1.1,11933
2019-06-28,21112390,1639176256,77.6,78.2,77.4,77.4,0.0,7961
2019-07-01,37776031,2989054094,78.7,79.7,78.6,79.4,2.0,18111
2019-07-02,21546017,1705333449,79.0,79.5,78.7,79.1,-0.3,10787
