電視廣告,廣播廣告,社群媒體廣告,網紅廣告,銷售額
79.0,21.06477438,7.17742182,一萬到十萬,283.04186
84.0,30.18997846,3.43325727,小於一萬,302.092905
49.0,15.76031391,2.761035651,大於百萬,179.393267
89.0,23.72064054,0.690473124,十萬到百萬,321.323018
60.0,22.0455874,0.180601963,十萬到百萬,213.95239
77.0,18.65217152,1.370781655,十萬到百萬,272.348945
22.0,10.90658815,0.283125518,十萬到百萬,80.509885
80.0,29.71334143,2.22160046,一萬到十萬,283.083495
70.0,23.21694607,4.202648436,一萬到十萬,250.252152
71.0,26.23145593,3.893304561,小於一萬,252.853727
73.0,21.29185882,4.094001423,十萬到百萬,258.143547
38.0,19.20198497,2.827452097,十萬到百萬,131.752343
79.0,23.18345295,0.762159967,小於一萬,282.710855
52.0,17.29692445,1.341983961,一萬到十萬,182.685951
51.0,11.9448119,1.367738794,大於百萬,180.270102
62.0,29.39688348,4.153702921,小於一萬,220.982094
40.0,17.98433334,1.719860401,小於一萬,144.958833
76.0,28.3134171,5.173771428,一萬到十萬,266.327872
92.0,32.50731066,6.995889112,小於一萬,331.02384
82.0,21.68701274,2.537905135,小於一萬,290.618183
47.0,10.99758175,2.293062106,小於一萬,167.115881
45.0,8.37499807,1.439268363,十萬到百萬,159.062481
12.0,8.2706642,1.837365198,一萬到十萬,43.641779
39.0,9.71179335,4.085503675,一萬到十萬,136.2617
32.0,15.40516167,4.049889123,小於一萬,109.146962
34.0,12.63758596,0.308467931,一萬到十萬,112.814794
88.0,25.59728155,4.903209547,一萬到十萬,314.31133
59.0,18.35068386,1.831142407,一萬到十萬,214.269115
94.0,32.14620508,4.61092529,大於百萬,334.645916
55.0,20.04545281,3.068510586,大於百萬,196.542787
67.0,22.28131803,5.024264569,十萬到百萬,237.488704
39.0,14.37870711,2.671230095,一萬到十萬,138.751829
10.0,6.17129941,2.248700745,十萬到百萬,37.099214
65.0,11.65648785,0.358471532,一萬到十萬,228.564649
66.0,18.92735337,7.016310108,小於一萬,232.620534
89.0,34.52637823,7.837740232,大於百萬,317.487869
40.0,10.83821968,3.212553047,大於百萬,143.382086
25.0,21.57160034,0.182594127,一萬到十萬,89.093245
15.0,8.24089854,4.207676862,小於一萬,54.813341
37.0,18.61053827,0.070855842,大於百萬,131.015451
11.0,6.88610482,3.476852778,大於百萬,37.111993
82.0,26.52121969,8.80643288,大於百萬,295.120769
38.0,9.43771171,4.377587812,十萬到百萬,133.565489
61.0,11.51253111,2.793347914,大於百萬,220.165067
26.0,6.63204813,1.415371282,大於百萬,95.14129
93.0,33.74742661,2.79805324,十萬到百萬,333.07737
49.0,17.82159027,2.732126315,十萬到百萬,175.897983
15.0,8.43740768,1.40599815,一萬到十萬,56.594181
67.0,23.74360068,2.231237256,一萬到十萬,237.017139
69.0,17.02750719,3.249834162,小於一萬,244.853252
27.0,5.17645118,3.561284656,小於一萬,100.145857
64.0,22.23688421,5.39787857,十萬到百萬,225.082701
18.0,5.10403432,2.428498516,一萬到十萬,60.266156
66.0,29.203523,7.078862302,一萬到十萬,237.950975
61.0,11.73759835,1.040604116,大於百萬,218.972622
68.0,29.3015032,0.673080227,小於一萬,238.675711
59.0,19.37961097,2.883499957,十萬到百萬,211.230183
13.0,8.23360747,1.324969168,十萬到百萬,47.601291
60.0,17.69173462,3.241365169,小於一萬,216.078962
21.0,13.85032361,2.900443085,十萬到百萬,73.83087
85.0,29.91287893,5.690365858,小於一萬,302.374625
46.0,5.52366554,1.952389236,大於百萬,159.068412
44.0,16.60931402,5.15906663,十萬到百萬,157.490072
72.0,30.02854198,7.25837797,一萬到十萬,259.976079
90.0,26.77426032,5.958191412,大於百萬,318.545002
74.0,21.16288162,2.039521432,小於一萬,262.659744
25.0,4.59091198,1.016804919,十萬到百萬,91.085335
87.0,27.02176623,1.799590879,一萬到十萬,309.140974
55.0,20.83503638,3.654609898,十萬到百萬,199.521596
98.0,27.93306892,6.098290028,一萬到十萬,345.221641
65.0,18.18146552,2.970729615,十萬到百萬,232.225685
68.0,18.75119331,4.596953264,一萬到十萬,245.237774
88.0,26.00963987,1.495600762,小於一萬,321.046689
25.0,1.90846567,1.922723544,小於一萬,90.193507
14.0,7.38848571,0.120490397,十萬到百萬,49.976497
16.0,5.76564639,1.595524725,一萬到十萬,52.997255
78.0,35.56822382,2.832450089,大於百萬,276.40134
32.0,11.52414895,2.566791358,十萬到百萬,111.899712
13.0,14.2755592,2.329490869,一萬到十萬,48.981124
63.0,14.58661204,2.221679639,小於一萬,226.019273
77.0,24.18854494,5.133802599,一萬到十萬,280.5497
38.0,11.25013604,3.18319928,一萬到十萬,134.587114
89.0,31.06459542,6.00634362,十萬到百萬,321.353775
90.0,32.26545634,5.473180079,一萬到十萬,317.385812
85.0,30.88592551,2.762634911,大於百萬,297.12101
83.0,26.74193614,3.619405288,大於百萬,300.520736
95.0,36.36570198,1.944664898,大於百萬,339.115278
46.0,13.66666813,5.592577136,大於百萬,167.13528
14.0,5.24203637,1.379918092,十萬到百萬,49.398065
94.0,30.49815694,8.823311925,大於百萬,331.484094
60.0,16.60417853,5.253646762,小於一萬,212.487444
50.0,14.95740704,1.952884786,十萬到百萬,178.374552
13.0,9.43436198,1.80338467,一萬到十萬,49.11766
51.0,24.16107957,4.792641558,小於一萬,180.785091
77.0,23.07796216,2.215638886,大於百萬,273.260308
64.0,22.81691505,6.280742013,一萬到十萬,226.59017
97.0,39.23230636,3.698661076,小於一萬,345.313164
99.0,33.43132208,3.017408356,小於一萬,351.230812
36.0,12.4369939,0.903680035,一萬到十萬,133.588174
43.0,5.73874753,0.043311281,十萬到百萬,152.051551
26.0,15.26673306,2.205879856,大於百萬,88.967829
93.0,27.05446611,5.748857069,一萬到十萬,328.674004
34.0,8.35330882,0.260972544,一萬到十萬,114.382532
100.0,30.4451489,7.897284137,十萬到百萬,353.745918
13.0,14.52212352,2.823846857,小於一萬,48.85725
55.0,12.20695949,5.385105587,一萬到十萬,196.456934
71.0,18.51355605,0.825055868,十萬到百萬,250.940441
36.0,14.16404637,0.497245703,大於百萬,134.998647
55.0,13.81363025,3.245540816,十萬到百萬,193.84108
69.0,26.89374417,4.596614853,大於百萬,247.573885
26.0,3.49718471,1.675119633,大於百萬,94.286634
13.0,5.35882172,3.103557138,小於一萬,47.508141
29.0,8.03184485,3.237071791,十萬到百萬,99.407045
76.0,30.98988307,8.301339322,小於一萬,268.385836
62.0,18.22598841,6.618429614,小於一萬,219.889985
80.0,24.53154648,5.517524789,小於一萬,286.002178
62.0,24.31903081,0.722076955,小於一萬,220.669976
44.0,25.39485225,6.637342214,小於一萬,156.717134
12.0,3.81257843,0.346377813,小於一萬,41.906709
62.0,22.51118185,5.611983098,大於百萬,217.570255
62.0,24.48263709,3.48394074,大於百萬,222.803556
63.0,16.10084562,3.055372489,一萬到十萬,224.197899
63.0,20.34360352,2.500255148,大於百萬,228.647693
90.0,24.74690445,7.061842686,十萬到百萬,323.855405
51.0,12.40537883,2.253725276,十萬到百萬,182.641149
12.0,5.03780898,1.199564471,十萬到百萬,45.273661
39.0,16.88059995,4.300450043,十萬到百萬,134.581991
72.0,24.49953205,3.518819199,大於百萬,257.44344
26.0,1.7395783,6.435910993,大於百萬,96.317299
39.0,16.53246746,1.140112518,十萬到百萬,135.102792
54.0,13.09647398,1.75071503,十萬到百萬,195.815049
63.0,17.25010011,0.87748155,大於百萬,227.292965
13.0,11.97337764,0.12416714,十萬到百萬,49.498013
79.0,35.94267446,3.479529086,十萬到百萬,280.119145
60.0,16.68841769,2.946457918,大於百萬,211.479146
37.0,15.40876685,1.935104705,大於百萬,133.611409
86.0,33.58317694,5.258118263,小於一萬,305.798332
73.0,25.14783209,3.786915705,小於一萬,256.954759
63.0,20.16504866,3.549288353,一萬到十萬,225.463376
90.0,28.66004546,3.637390017,大於百萬,321.744457
64.0,26.17395298,5.061944746,一萬到十萬,225.458712
48.0,18.0116912,5.942587756,大於百萬,164.700878
57.0,20.71769224,2.66330205,一萬到十萬,209.02895
73.0,26.57564178,2.874401986,小於一萬,260.18392
15.0,3.2902386,2.496801639,大於百萬,54.257554
21.0,10.86014433,1.318393616,十萬到百萬,75.894406
71.0,24.92095681,2.421698753,十萬到百萬,252.276317
43.0,15.84401592,2.529435016,一萬到十萬,151.19672
42.0,9.08077368,3.203523671,小於一萬,146.91015
23.0,14.80553314,1.818714968,一萬到十萬,80.272517
95.0,28.5315743,5.572196695,十萬到百萬,331.594008
99.0,33.28287172,5.603827495,大於百萬,357.517771
15.0,2.79729062,4.83886776,小於一萬,48.86115
99.0,34.19292834,7.824969974,一萬到十萬,357.105091
23.0,4.51009079,0.033647813,十萬到百萬,77.402149
71.0,26.92055929,5.625046446,一萬到十萬,248.16053
36.0,20.38097787,3.928353632,小於一萬,123.425973
69.0,28.00048104,7.370702567,一萬到十萬,243.09102
55.0,13.72729882,3.332910977,小於一萬,201.156842
47.0,17.98768499,4.832000332,十萬到百萬,169.777092
35.0,18.09583854,2.099576563,十萬到百萬,127.225802
89.0,28.02612122,3.15244949,一萬到十萬,314.88626
40.0,18.15010991,3.230139036,大於百萬,145.522259
50.0,23.18930833,2.019916653,一萬到十萬,173.833527
45.0,6.35935401,0.7043668,十萬到百萬,159.707336
83.0,28.35233604,3.111934148,大於百萬,302.226878
84.0,26.41066438,5.163949549,小於一萬,298.971194
64.0,14.19845566,3.631962564,小於一萬,231.764264
49.0,17.57987378,1.218985086,大於百萬,173.612079
40.0,10.48745064,2.202956943,一萬到十萬,142.612703
77.0,27.15924867,6.883559609,小於一萬,275.957911
89.0,30.57969119,5.915506812,小於一萬,315.20589
62.0,13.4829249,2.810263336,大於百萬,215.124031
70.0,6.44744897,0.381426418,一萬到十萬,248.312749
91.0,24.92555148,4.999090743,十萬到百萬,322.301436
46.0,14.77131146,2.053779217,一萬到十萬,163.349798
54.0,22.15078407,5.855266971,大於百萬,200.401479
94.0,40.13111896,5.87651394,小於一萬,333.422829
93.0,21.69683624,2.925124833,小於一萬,330.552298
61.0,20.91410383,1.168951922,一萬到十萬,221.388675
66.0,24.70953165,3.145122616,大於百萬,238.779664
15.0,9.04757121,1.340007941,一萬到十萬,57.405316
96.0,34.71355558,3.437714608,一萬到十萬,345.19595
36.0,9.09915863,1.051392464,一萬到十萬,125.486716
36.0,17.57188246,1.500329303,小於一萬,129.817682
63.0,28.52795281,3.168882093,大於百萬,224.46624
76.0,31.36438375,7.209496962,大於百萬,269.952457
83.0,23.07633733,0.831079356,一萬到十萬,291.962441
64.0,17.73913594,7.069535685,十萬到百萬,229.302551
37.0,6.46070193,1.332038473,小於一萬,132.427
78.0,26.71815053,3.363133607,十萬到百萬,279.229196
36.0,3.90019598,0.060401795,小於一萬,123.526113
97.0,27.20282364,8.986277187,小於一萬,343.769533
83.0,36.0042875,6.299889469,小於一萬,295.281181
92.0,29.34050811,4.968613722,十萬到百萬,329.695342
24.0,14.0009677,0.919025298,小於一萬,87.567524
75.0,24.90444884,2.148412803,小於一萬,269.530113
43.0,12.21216027,3.794746614,一萬到十萬,151.408626
76.0,24.64889821,7.130115956,大於百萬,270.1894
59.0,17.21377371,3.625658422,一萬到十萬,213.977658
30.0,11.91600349,2.576946627,小於一萬,102.33141
40.0,12.18911788,2.852072048,十萬到百萬,145.909805
83.0,30.64496663,6.844189108,一萬到十萬,286.098165
100.0,27.31829646,3.269504966,大於百萬,356.256236
62.0,17.83636305,3.980693917,一萬到十萬,222.54403
19.0,10.87774957,4.665977177,十萬到百萬,67.662773
47.0,17.37652562,1.905040273,十萬到百萬,161.785152
27.0,11.58423742,2.547683061,大於百萬,95.491149
87.0,36.60536537,9.215618373,小於一萬,307.935834
72.0,30.36493938,5.110394334,十萬到百萬,259.695649
12.0,12.10063922,2.98563609,大於百萬,42.689581
70.0,18.75537671,4.499500158,一萬到十萬,256.242875
77.0,32.71817895,4.068253588,一萬到十萬,271.542296
75.0,31.43960904,5.03708252,一萬到十萬,258.312726
45.0,10.52286115,1.8555802,一萬到十萬,162.754091
36.0,17.03355173,4.427632709,大於百萬,130.996083
20.0,11.75733151,3.733754349,小於一萬,70.207701
32.0,3.52375042,0.028430966,大於百萬,115.122004
64.0,21.4781953,7.187973139,小於一萬,233.403537
81.0,26.09919087,4.351757741,十萬到百萬,289.03648
61.0,24.66406819,0.643440065,一萬到十萬,223.247307
17.0,8.48269791,0.946148453,小於一萬,58.925323
89.0,36.00483653,3.979359359,一萬到十萬,316.050205
88.0,25.7813623,5.715407905,大於百萬,313.657339
83.0,23.74402735,3.853397609,大於百萬,298.184302
31.0,7.91984946,0.075237086,十萬到百萬,107.038174
89.0,36.06087241,2.325705692,小於一萬,316.582362
74.0,25.67430718,3.229394656,一萬到十萬,255.856644
92.0,26.8926879,3.890886001,小於一萬,327.869539
82.0,31.60769079,3.952448108,十萬到百萬,288.982239
55.0,21.8064834,2.570983167,大於百萬,193.559832
33.0,13.92505939,3.029450851,一萬到十萬,113.964362
49.0,21.18136319,4.522900343,大於百萬,171.393386
76.0,20.75626701,1.645051456,大於百萬,270.667291
64.0,18.10614293,3.746012095,十萬到百萬,222.341928
18.0,9.71407244,3.383355406,十萬到百萬,65.420697
17.0,8.19793247,2.119872253,十萬到百萬,63.253782
90.0,33.5117751,4.663526779,大於百萬,322.469756
24.0,5.61740125,3.243773719,大於百萬,89.245371
30.0,17.31812448,0.263189631,大於百萬,110.016175
33.0,10.17684557,1.872567716,大於百萬,117.552849
10.0,5.21755881,1.075065424,小於一萬,31.199409
30.0,6.37457147,2.643270095,十萬到百萬,108.441904
45.0,13.66591101,1.50638398,十萬到百萬,158.864762
66.0,22.00610289,4.981503424,十萬到百萬,229.294735
31.0,7.23192774,5.155800945,大於百萬,111.793866
10.0,2.5632796,2.194326393,小於一萬,36.91918
81.0,36.12313135,4.584246415,十萬到百萬,289.653414
79.0,25.28409682,6.045621605,小於一萬,283.290895
68.0,29.8927411,6.096743741,十萬到百萬,237.772164
91.0,30.23149256,4.807255552,十萬到百萬,326.023109
24.0,5.11750865,2.209701443,十萬到百萬,83.751482
99.0,35.30814816,8.233628806,大於百萬,347.882139
23.0,6.62163532,0.113631173,十萬到百萬,79.939987
48.0,23.65891291,2.309970166,小於一萬,173.068294
59.0,18.05024365,2.889912691,大於百萬,210.503712
25.0,8.07799726,0.739072022,大於百萬,89.390459
96.0,37.00648765,7.150101013,十萬到百萬,343.320475
75.0,28.55660496,4.744486496,一萬到十萬,264.785701
10.0,9.84833766,3.852180825,一萬到十萬,36.574907
54.0,18.12225321,6.685431919,小於一萬,194.035815
37.0,6.17268667,0.339882776,十萬到百萬,135.377923
55.0,22.37478299,5.066577857,十萬到百萬,197.011137
100.0,27.77989541,5.280720518,十萬到百萬,359.038843
97.0,38.17272809,5.546782045,一萬到十萬,347.765939
10.0,3.77992404,1.188229762,大於百萬,40.695901
99.0,29.85251876,9.316561995,小於一萬,353.445888
15.0,7.65064004,3.483067269,一萬到十萬,56.346212
40.0,15.5960957,3.286725772,小於一萬,133.021187
50.0,19.34885503,2.369900004,大於百萬,177.955369
27.0,15.96407307,2.807301417,大於百萬,98.350313
64.0,11.24505485,1.363032749,一萬到十萬,229.217894
23.0,7.56824928,1.344170818,一萬到十萬,79.204668
56.0,21.02285901,3.664076004,小於一萬,194.961033
17.0,7.75934253,1.962255801,小於一萬,61.872976
62.0,22.7802953,6.853968812,小於一萬,218.216213
36.0,7.87050759,1.157604556,十萬到百萬,129.358352
49.0,12.07216987,4.381532375,大於百萬,176.835526
11.0,4.20579034,3.05864083,十萬到百萬,38.6342
66.0,16.78678642,3.787461161,一萬到十萬,238.711543
20.0,4.30757925,0.047124006,十萬到百萬,72.181066
90.0,20.40428624,2.217787717,小於一萬,322.220995
61.0,13.62383917,1.081630027,十萬到百萬,218.796742
75.0,32.98398494,5.622825529,小於一萬,267.744803
94.0,29.8950106,6.500131863,大於百萬,333.700736
20.0,9.57854318,2.141996655,十萬到百萬,72.311563
74.0,19.29015403,4.359484985,小於一萬,266.937714
18.0,9.84545077,3.252628408,十萬到百萬,65.274236
11.0,2.5880701,0.331165434,十萬到百萬,37.481392
65.0,24.56354623,3.41966808,大於百萬,231.670048
14.0,2.64896887,2.182940143,小於一萬,55.574283
87.0,30.68709234,1.275253398,小於一萬,310.815324
59.0,31.00062729,2.464132207,一萬到十萬,214.238914
29.0,12.86904427,5.144390057,大於百萬,100.277054
89.0,21.76612646,2.193168407,一萬到十萬,317.471044
73.0,18.96636214,4.058402635,十萬到百萬,260.890448
83.0,23.77898268,2.930681192,一萬到十萬,295.491527
11.0,11.85393949,3.008452988,大於百萬,37.706529
37.0,2.32175472,1.76389766,小於一萬,129.815856
36.0,6.10104582,3.262967852,一萬到十萬,136.939727
25.0,17.80623496,2.724311667,一萬到十萬,90.533733
74.0,27.15731801,4.948756954,小於一萬,266.65539
20.0,7.75687576,2.572286867,十萬到百萬,67.574904
13.0,9.23776457,2.409567204,十萬到百萬,46.677897
72.0,22.66567386,5.289217664,一萬到十萬,257.115876
25.0,10.69837915,1.359456063,十萬到百萬,87.956554
25.0,14.06659351,1.322903892,一萬到十萬,90.811965
11.0,0.4016489,1.160768013,小於一萬,35.101506
66.0,22.43386587,0.874304744,一萬到十萬,232.409531
16.0,10.15692231,2.584043071,大於百萬,51.482489
10.0,2.11208942,2.920708705,十萬到百萬,32.23703
22.0,1.55159104,0.486129113,大於百萬,80.973457
14.0,18.64944183,4.529927084,十萬到百萬,49.815674
52.0,20.30070166,4.283666628,大於百萬,184.971778
16.0,6.56623079,2.907982773,十萬到百萬,54.732757
85.0,32.63667971,6.619127623,大於百萬,304.419999
23.0,7.98978736,0.508955059,十萬到百萬,84.707338
89.0,25.7685786,4.213173006,小於一萬,320.405144
39.0,13.22123736,3.660566126,一萬到十萬,135.773151
92.0,27.07432784,7.76501425,一萬到十萬,326.682205
34.0,4.45094973,4.79777927,一萬到十萬,123.589121
15.0,6.09232634,2.210370127,十萬到百萬,53.90032
92.0,36.50269966,5.544405637,小於一萬,327.592502
86.0,29.45326416,4.046313063,小於一萬,300.717182
59.0,17.56421199,2.188043777,一萬到十萬,210.812733
53.0,18.97956401,2.374604112,十萬到百萬,187.451452
94.0,34.02585643,6.345909164,大於百萬,335.980663
95.0,27.60890998,5.965674717,一萬到十萬,342.374752
12.0,6.67484596,1.986066032,十萬到百萬,41.563415
26.0,2.88174904,1.83033633,小於一萬,96.049505
42.0,11.85387899,0.425868638,一萬到十萬,148.894568
28.0,10.97367816,2.558390415,十萬到百萬,102.97883
77.0,21.26509998,5.22210992,一萬到十萬,272.865489
96.0,31.45066121,5.395932867,十萬到百萬,343.910849
34.0,9.58161196,3.153043917,小於一萬,121.23858
57.0,11.27077509,0.489079881,小於一萬,202.364301
54.0,26.81127265,7.62812867,十萬到百萬,193.871203
30.0,10.89003569,3.371902326,十萬到百萬,104.40819
43.0,14.10622944,0.750124734,大於百萬,146.532112
43.0,26.13090993,8.160684173,一萬到十萬,157.47492
100.0,31.73905151,6.53042334,大於百萬,353.251334
57.0,23.21993797,3.253903065,十萬到百萬,201.139224
36.0,19.24574054,0.229962294,十萬到百萬,123.30723
69.0,23.88586038,2.516655365,小於一萬,248.432262
91.0,36.1004354,4.332061718,一萬到十萬,319.905645
11.0,6.24416229,0.759346585,大於百萬,42.196108
62.0,19.80149851,7.431546241,一萬到十萬,220.364743
80.0,36.08842395,6.192077771,一萬到十萬,278.389121
75.0,29.62144863,10.26018838,十萬到百萬,264.48525
95.0,35.16812138,6.795153993,十萬到百萬,345.003033
56.0,12.97856308,1.005704299,大於百萬,204.376413
95.0,38.05125413,3.180587039,一萬到十萬,337.016851
35.0,11.70660872,1.951565452,大於百萬,121.789309
95.0,33.33366031,6.90988426,一萬到十萬,343.089786
38.0,12.06842573,0.85156322,大於百萬,133.295227
57.0,16.9661789,4.938305555,小於一萬,202.882581
93.0,29.0064675,5.653696785,大於百萬,325.658978
97.0,34.96819327,6.731469772,一萬到十萬,342.089947
78.0,37.47760817,12.10801729,一萬到十萬,277.337551
83.0,24.14078851,5.204844004,一萬到十萬,292.313545
47.0,14.07755898,0.062540126,大於百萬,170.468878
52.0,12.04481355,0.370684494,小於一萬,187.710916
24.0,7.54470279,2.339837083,十萬到百萬,83.557122
20.0,0.34573089,0.787325148,一萬到十萬,71.318649
36.0,3.47891113,1.239673052,十萬到百萬,125.612278
65.0,12.40162472,4.215878847,大於百萬,226.938076
40.0,21.78629319,7.451511141,一萬到十萬,139.517209
96.0,36.36399032,4.408971244,一萬到十萬,338.293953
27.0,15.44922108,4.645825936,十萬到百萬,96.821284
30.0,10.5639763,2.855990067,一萬到十萬,104.590904
50.0,11.10971142,3.949362396,小於一萬,172.982906
39.0,14.58854843,5.478277994,一萬到十萬,140.540703
41.0,13.95180765,4.477142031,一萬到十萬,147.150178
28.0,12.27441919,0.323515501,小於一萬,95.352757
25.0,12.54018005,1.757871648,小於一萬,90.331845
92.0,36.2813941,7.693023889,十萬到百萬,334.254823
56.0,11.62903347,6.679102573,小於一萬,194.525614
100.0,29.08925518,2.287391235,一萬到十萬,354.764768
24.0,0.84826448,1.592571775,小於一萬,83.771568
43.0,14.92235288,2.357322546,大於百萬,152.205452
37.0,11.42740433,0.01459412,大於百萬,130.26341
97.0,35.16687525,5.677768967,十萬到百萬,342.731527
64.0,10.93089931,3.085375073,十萬到百萬,225.064055
44.0,10.55719558,7.345437512,一萬到十萬,159.798753
67.0,24.13761593,5.573093351,十萬到百萬,234.851025
94.0,35.77368976,2.094505692,小於一萬,332.92274
100.0,32.73514194,5.361312107,十萬到百萬,360.109683
69.0,22.38809556,4.68004768,大於百萬,245.760394
69.0,21.07949092,3.125858631,一萬到十萬,246.896811
43.0,28.08376176,4.45708679,十萬到百萬,148.215554
97.0,32.66492942,3.404343568,一萬到十萬,342.131861
48.0,22.61030252,3.849709776,小於一萬,169.138763
13.0,6.34576237,3.579855416,一萬到十萬,44.851652
99.0,38.26367194,3.918182853,十萬到百萬,348.837593
14.0,5.47851079,2.250340619,大於百萬,49.661015
39.0,13.63285082,2.890436804,一萬到十萬,136.801919
10.0,4.69366263,2.156240536,大於百萬,34.56679
10.0,1.1799666,0.939788674,十萬到百萬,34.20517
21.0,6.82410451,3.386305653,十萬到百萬,72.115524
74.0,28.296297,5.03540586,小於一萬,260.095341
49.0,21.03218038,5.087016957,一萬到十萬,174.564113
45.0,12.66662023,1.415740851,小於一萬,160.240926
34.0,8.20317571,6.045596308,一萬到十萬,120.067475
13.0,5.03960786,5.038277048,大於百萬,48.154403
24.0,5.09597928,2.833283442,小於一萬,82.399301
99.0,32.67209561,1.801486331,一萬到十萬,349.37633
88.0,26.8080032,5.01968692,小於一萬,314.657126
74.0,16.85524707,4.161090186,十萬到百萬,266.490543
94.0,27.47401916,5.880689586,大於百萬,336.333619
24.0,15.57823282,0.613989803,大於百萬,78.674769
66.0,23.9153958,3.955480444,十萬到百萬,240.692927
70.0,17.63694287,4.824467434,大於百萬,252.744802
70.0,22.17449472,1.088762382,十萬到百萬,249.715801
80.0,27.72147524,6.86624796,小於一萬,289.192495
26.0,2.17069337,0.057924027,大於百萬,91.768133
22.0,4.47748977,1.52846934,小於一萬,71.645594
27.0,8.38618528,4.05505902,十萬到百萬,98.98877
76.0,26.19267329,4.127600897,大於百萬,269.603006
58.0,16.21319014,1.808076507,大於百萬,204.655302
14.0,1.17346778,1.04234225,小於一萬,54.059615
76.0,18.62923764,3.880480663,大於百萬,271.132615
78.0,27.93358042,5.902596689,十萬到百萬,276.098803
22.0,15.12646596,3.792188111,小於一萬,86.803956
31.0,11.9454269,1.410199557,十萬到百萬,112.772108
74.0,29.66161056,6.605580895,十萬到百萬,264.240218
69.0,21.32044497,4.852932371,小於一萬,249.2061
32.0,13.71375994,0.826277105,一萬到十萬,109.927856
52.0,14.56589504,1.9982184,十萬到百萬,182.986014
13.0,7.43019711,1.294086175,一萬到十萬,44.849053
97.0,29.94711311,4.767623725,十萬到百萬,345.946708
45.0,16.6104103,0.00097659,十萬到百萬,155.233634
38.0,12.60091687,2.97134281,十萬到百萬,140.137007
89.0,29.55612297,6.364723126,大於百萬,310.472506
27.0,6.44750816,1.415638249,十萬到百萬,96.433433
41.0,4.510233,0.651581966,十萬到百萬,148.907361
40.0,15.21581134,2.527104197,一萬到十萬,143.537492
64.0,20.24042393,3.921147972,一萬到十萬,229.632381
39.0,14.85751537,4.283919463,十萬到百萬,142.924886
73.0,23.01551995,2.959907987,一萬到十萬,255.805258
77.0,28.46882717,3.439719406,大於百萬,274.906773
77.0,28.94958279,1.239417276,一萬到十萬,272.549498
94.0,31.21314927,6.894316975,小於一萬,334.320576
79.0,19.48177541,2.244635012,大於百萬,277.443727
69.0,23.74410652,5.035551434,小於一萬,244.375478
47.0,18.40910552,9.195497391,小於一萬,167.739801
55.0,10.29724464,1.36503372,十萬到百萬,188.667483
99.0,28.34481642,5.939716823,十萬到百萬,348.27425
79.0,26.4735364,7.295709647,大於百萬,281.951611
25.0,6.83110521,1.051652994,一萬到十萬,94.288902
54.0,21.01929195,4.458744221,大於百萬,194.387268
40.0,13.56691537,3.323877768,十萬到百萬,140.373732
97.0,23.98940195,4.887500214,十萬到百萬,347.31042
68.0,29.43517599,3.224934232,一萬到十萬,240.191875
97.0,31.41745386,4.01690321,小於一萬,343.481665
99.0,34.85208783,4.438102223,一萬到十萬,351.073661
28.0,9.1846594,0.686658382,一萬到十萬,102.279183
32.0,8.0608183,3.624347691,小於一萬,113.419828
34.0,7.66672567,0.319328304,小於一萬,125.841656
80.0,27.73499051,5.223389145,小於一萬,285.425674
79.0,28.23216199,4.76982045,大於百萬,280.320969
85.0,20.84691258,8.21413169,大於百萬,297.105382
85.0,33.88151018,5.708518932,十萬到百萬,303.660324
27.0,2.74298084,0.29066076,十萬到百萬,96.015125
74.0,26.31231351,5.591730811,大於百萬,264.544722
65.0,18.7429314,7.643730103,十萬到百萬,233.292708
59.0,9.2845008,0.800781459,十萬到百萬,212.271717
36.0,9.09677989,3.81883449,十萬到百萬,127.092674
46.0,19.51073972,3.107126419,十萬到百萬,163.231088
90.0,34.3769832,5.298158719,十萬到百萬,321.410916
95.0,38.04846725,6.955765598,一萬到十萬,339.293445
38.0,0.85728064,0.218739353,小於一萬,137.697369
100.0,32.57274847,5.430991677,一萬到十萬,355.329724
83.0,34.68510091,10.0302438,十萬到百萬,298.63941
36.0,14.77598499,8.008030729,十萬到百萬,124.165907
47.0,19.3125584,0.574250311,小於一萬,169.233689
89.0,25.7252168,2.967397866,一萬到十萬,317.003301
100.0,39.52324828,9.351920567,一萬到十萬,355.949983
15.0,1.61945517,0.263737433,小於一萬,56.222708
99.0,33.87824351,8.091610987,十萬到百萬,356.582143
86.0,33.99132588,4.794126579,小於一萬,310.350396
38.0,17.17151486,4.116564215,大於百萬,139.000494
32.0,14.48421832,0.612035667,一萬到十萬,112.994215
40.0,21.84297247,4.621465773,一萬到十萬,147.424588
70.0,28.11519313,5.700976365,大於百萬,251.235912
42.0,15.50442945,2.861961964,十萬到百萬,145.797656
65.0,24.23537069,3.319695807,大於百萬,233.643343
89.0,32.45209007,4.445174089,一萬到十萬,324.589277
18.0,10.61128089,2.088636201,小於一萬,64.967395
60.0,29.23658685,8.323847071,小於一萬,210.121641
66.0,19.70536729,6.268882402,大於百萬,235.419761
17.0,6.86783425,0.023448897,一萬到十萬,55.373131
39.0,9.72274602,0.903060425,一萬到十萬,135.54432
70.0,23.02194895,8.345155386,一萬到十萬,245.412638
49.0,10.05574197,3.472817536,一萬到十萬,179.131556
83.0,21.93601248,4.436259637,一萬到十萬,294.493335
100.0,42.22523217,8.977117102,十萬到百萬,364.079752
50.0,17.63728761,1.085353836,十萬到百萬,176.67475
